INFO  - 2016-11-27 07:20:22.680; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/head.vm
INFO  - 2016-11-27 07:20:22.682; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/header.vm
INFO  - 2016-11-27 07:20:22.683; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/hit.vm
INFO  - 2016-11-27 07:20:22.685; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/hit_grouped.vm
INFO  - 2016-11-27 07:20:22.686; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/hit_plain.vm
INFO  - 2016-11-27 07:20:22.689; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/join_doc.vm
INFO  - 2016-11-27 07:20:22.691; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/jquery.autocomplete.css
INFO  - 2016-11-27 07:20:22.692; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/jquery.autocomplete.js
INFO  - 2016-11-27 07:20:22.694; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/layout.vm
INFO  - 2016-11-27 07:20:22.696; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/main.css
INFO  - 2016-11-27 07:20:22.697; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/mime_type_lists.vm
INFO  - 2016-11-27 07:20:22.699; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/pagination_bottom.vm
INFO  - 2016-11-27 07:20:22.701; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/pagination_top.vm
INFO  - 2016-11-27 07:20:22.702; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/product_doc.vm
INFO  - 2016-11-27 07:20:22.704; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/query.vm
INFO  - 2016-11-27 07:20:22.706; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/query_form.vm
INFO  - 2016-11-27 07:20:22.707; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/query_group.vm
INFO  - 2016-11-27 07:20:22.709; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/query_spatial.vm
INFO  - 2016-11-27 07:20:22.710; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/README.txt
INFO  - 2016-11-27 07:20:22.711; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/results_list.vm
INFO  - 2016-11-27 07:20:22.712; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/richtext_doc.vm
INFO  - 2016-11-27 07:20:22.713; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/suggest.vm
INFO  - 2016-11-27 07:20:22.715; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/tabs.vm
INFO  - 2016-11-27 07:20:22.716; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/velocity/VM_global_library.vm
INFO  - 2016-11-27 07:20:22.718; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/xslt/example.xsl
INFO  - 2016-11-27 07:20:22.719; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/xslt/example_atom.xsl
INFO  - 2016-11-27 07:20:22.721; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/xslt/example_rss.xsl
INFO  - 2016-11-27 07:20:22.723; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/xslt/luke.xsl
INFO  - 2016-11-27 07:20:22.724; org.apache.solr.common.cloud.SolrZkClient; makePath: /configs/myconf/xslt/updateXml.xsl
INFO  - 2016-11-27 07:20:22.743; org.apache.solr.core.CorePropertiesLocator; Looking for core definitions underneath /Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/financial-news-se/solr
INFO  - 2016-11-27 07:20:22.749; org.apache.solr.core.CorePropertiesLocator; Found core collection1 in /Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/financial-news-se/solr/collection1/
INFO  - 2016-11-27 07:20:22.749; org.apache.solr.core.CorePropertiesLocator; Found 1 core definitions
INFO  - 2016-11-27 07:20:22.751; org.apache.solr.cloud.ZkController; publishing core=collection1 state=down collection=collection1
INFO  - 2016-11-27 07:20:22.752; org.apache.solr.cloud.ZkController; numShards not found on descriptor - reading it from system property
INFO  - 2016-11-27 07:20:22.754; org.apache.solr.cloud.ZkController; look for our core node name
INFO  - 2016-11-27 07:20:22.754; org.apache.solr.cloud.ZkController; waiting to find shard id in clusterstate for collection1
INFO  - 2016-11-27 07:20:22.754; org.apache.solr.cloud.ZkController; Check for collection zkNode:collection1
INFO  - 2016-11-27 07:20:22.754; org.apache.solr.cloud.DistributedQueue$LatchChildWatcher; LatchChildWatcher fired on path: /overseer/queue state: SyncConnected type NodeChildrenChanged
INFO  - 2016-11-27 07:20:22.754; org.apache.solr.cloud.ZkController; Collection zkNode exists
INFO  - 2016-11-27 07:20:22.755; org.apache.solr.common.cloud.ZkStateReader; Load collection config from:/collections/collection1
INFO  - 2016-11-27 07:20:22.756; org.apache.solr.common.cloud.ZkStateReader; path=/collections/collection1 configName=myconf specified config exists in ZooKeeper
INFO  - 2016-11-27 07:20:22.756; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/financial-news-se/solr/collection1/'
INFO  - 2016-11-27 07:20:22.757; org.apache.solr.cloud.Overseer$ClusterStateUpdater; Update state numShards=1 message={
  "core":"collection1",
  "roles":null,
  "base_url":"http://192.168.0.12:8983/solr",
  "node_name":"192.168.0.12:8983_solr",
  "numShards":"1",
  "state":"down",
  "shard":null,
  "collection":"collection1",
  "operation":"state"}
INFO  - 2016-11-27 07:20:22.757; org.apache.solr.cloud.Overseer$ClusterStateUpdater; node=core_node1 is already registered
INFO  - 2016-11-27 07:20:22.757; org.apache.solr.cloud.Overseer$ClusterStateUpdater; shard=shard1 is already registered
INFO  - 2016-11-27 07:20:22.760; org.apache.solr.common.cloud.ZkStateReader$2; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/clusterstate.json, has occurred - updating... (live nodes size: 1)
INFO  - 2016-11-27 07:20:22.801; org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/aspectjrt-1.6.11.jar' to classloader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/commons-compress-1.7.jar' to classloader
INFO  - 2016-11-27 07:20:22.803; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2016-11-27 07:20:22.804; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/fontbox-1.8.4.jar' to classloader
INFO  - 2016-11-27 07:20:22.804; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/icu4j-53.1.jar' to classloader
INFO  - 2016-11-27 07:20:22.804; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2016-11-27 07:20:22.804; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2016-11-27 07:20:22.804; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/jempbox-1.8.4.jar' to classloader
INFO  - 2016-11-27 07:20:22.804; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
INFO  - 2016-11-27 07:20:22.804; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2016-11-27 07:20:22.805; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/cell/Desktop/FinancialNewsSearchEngine/solr-4.10.3/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
